fiscal_year,posting_date,description,amount,vendor_name,org2_name,cat1_name,cat2_name,fund1_name,fund2_name
2018,2017-12-20,CASH DISBURSEMENTS,20,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2017-12-27,CASH DISBURSEMENTS,170.12,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2017-12-27,CASH DISBURSEMENTS,560,Not Applicable,NA,REPAIRS & MAINTENANCE,REPAIRS & MAINTENANCE,General Fund,NA
2018,2017-12-27,CASH RECEIPTS,-1.71,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-1.61,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-1.36,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.92,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.76,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.75,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.64,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.6,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.53,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.49,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.47,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,-0.45,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,0.77,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,1.23,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,1.35,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,2.15,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,2.22,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,2.71,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-27,CASH RECEIPTS,3.01,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,694.02,Not Applicable,NA,Insurance,INSURANCE,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,75.46,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,223.14,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2017-12-28,CASH DISBURSEMENTS,244.78,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2018,2017-12-31,CASH RECEIPTS - MANUAL ENTRIES,-6.72,Not Applicable,NA,Bank Service Charges,Bank Service Charges,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,35.35,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,35.73,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,353.79,Not Applicable,NA,FIRE FUEL,FIRE FUEL,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,10.26,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,213.32,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,1034.43,Not Applicable,NA,Contracted Services,Contracted Services,Water Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,3663.43,Not Applicable,NA,Contracted Services,Contracted Services,Water Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,84.4,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-01-04,CASH DISBURSEMENTS,113.39,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,30.36,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,100,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,250,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,1036.99,Not Applicable,NA,POLICE,POLICE,General Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,92.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-10,CASH DISBURSEMENTS,250,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-12,CASH DISBURSEMENTS,900,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-01-15,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-1.26,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-1.08,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-1.02,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.92,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.89,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.69,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.6,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,-0.51,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,0.98,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,1.03,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,2.22,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,2.89,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-15,CASH RECEIPTS,3.67,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,40.38,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,75,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,10.36,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,6.36,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,114,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,10,Not Applicable,NA,Bank Service Charges,Bank Service Charges,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,170.68,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,212.47,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,86.31,Not Applicable,NA,HIGHWAY & STREETS,HIGHWAY & STREETS,General Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,156.1,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,37.31,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,133.79,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-01-30,CASH DISBURSEMENTS,20,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2018-01-31,CASH DISBURSEMENTS,9.57,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-01-31,CASH DISBURSEMENTS,40.92,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-01-31,CASH DISBURSEMENTS,67.87,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-01-31,CASH DISBURSEMENTS,290.23,Not Applicable,NA,PAYROLL TAXES,PAYROLL TAXES,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,5150,Not Applicable,NA,COMMUNITY CENTER CONSTRUCTION,COMMUNITY CENTER CONSTRUCTION,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,75.98,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,50.75,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,62.67,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,110,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,4209.92,Not Applicable,NA,POLICE,POLICE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,496.5,Not Applicable,NA,EMS,EMS,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,180,Not Applicable,NA,REPAIRS & MAINTENANCE,REPAIRS & MAINTENANCE,General Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,35.13,Not Applicable,NA,WATER SUPPLIES,WATER SUPPLIES,Water Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,231,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,1370.5,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-02-05,CASH DISBURSEMENTS,385,Not Applicable,NA,TRAININGS,TRAININGS,Water Fund,NA
2018,2018-02-09,CASH DISBURSEMENTS,196.78,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-02-09,CASH DISBURSEMENTS,100,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-09,CASH DISBURSEMENTS,335.8,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,100,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,100.69,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,2262.99,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,152.05,Not Applicable,NA,FIRE FUEL,FIRE FUEL,General Fund,NA
2018,2018-02-13,CASH DISBURSEMENTS,244.73,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,928.06,Not Applicable,NA,ELECTIONS,ELECTIONS,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,50,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,100,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,209.75,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,250,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,4.1,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,48.1,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-02-15,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-1.4,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-1.36,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-1.15,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-1.06,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.89,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.74,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.6,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.56,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,-0.47,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,0.16,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,0.7,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,0.71,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,0.77,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,0.98,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,1.35,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,1.39,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,1.79,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,1.96,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,2.51,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,2.72,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,5.92,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,6.57,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH RECEIPTS,7.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,94.58,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-02-15,CASH DISBURSEMENTS,250,Not Applicable,NA,Contracted Services,Contracted Services,Water Fund,NA
2018,2018-03-03,CASH DISBURSEMENTS,230.87,Not Applicable,NA,CLERK WAGES,CLERK WAGES,General Fund,NA
2018,2018-03-03,CASH DISBURSEMENTS,92.35,Not Applicable,NA,TREASURER WAGES,TREASURER WAGES,General Fund,NA
2018,2018-03-03,CASH DISBURSEMENTS,152.38,Not Applicable,NA,PARK WAGES,PARK WAGES,General Fund,NA
2018,2018-03-03,CASH DISBURSEMENTS,244.73,Not Applicable,NA,WATER MASTER SALARY,WATER MASTER SALARY,Water Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,30.98,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,88.3,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,152.38,Not Applicable,NA,Insurance,INSURANCE,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,5,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,73.7,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,75.98,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,10.36,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,6.36,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,96.38,Not Applicable,NA,COMMUNITY CENTER,COMMUNITY CENTER,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,484,Not Applicable,NA,FIRE,FIRE,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,263.48,Not Applicable,NA,FIRE FUEL,FIRE FUEL,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,12.34,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,14.46,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,209.66,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,222,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,251.97,Not Applicable,NA,GARBAGE COLLECTION,GARBAGE COLLECTION,Water Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,34.43,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,118.26,Not Applicable,NA,UTILITIES,Utilities,Water Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,20,Not Applicable,NA,WATER ANALYSIS,WATER ANALYSIS,Water Fund,NA
2018,2018-03-06,CASH DISBURSEMENTS,39.04,Not Applicable,NA,Repairs,REPAIRS,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-1.66,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-1.02,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-1.01,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.94,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.93,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.9,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.89,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.87,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.7,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.68,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.63,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.59,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.57,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.53,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.45,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.39,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,-0.21,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,1.01,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,1.44,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,2.03,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,4.59,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-15,CASH RECEIPTS,6.86,Not Applicable,NA,WATER ADMINISTRATIVE,WATER ADMINISTRATIVE,Water Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,34.19,Not Applicable,NA,UTILITIES,Utilities,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,908.31,Not Applicable,NA,Insurance,INSURANCE,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,440,Not Applicable,NA,BUILDING INSPECTOR,BUILDING INSPECTOR,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,100,Not Applicable,NA,ADMINISTRATIVE OFFICE,ADMINISTRATIVE OFFICE,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,250,Not Applicable,NA,PROFESSIONAL SERVICES,Professional Services,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,10.26,Not Applicable,NA,Park,PARK,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,6.3,Not Applicable,NA,RODEO,RODEO,General Fund,NA
2018,2018-03-21,CASH DISBURSEMENTS,187.73,Not Applicable,NA,FIRE - UTILITIES,FIRE - UTILITIES,General Fund,NA
